conv_id,turn_id,Speaker,Utterance,ABN_Dialog_Act,Traveler Preference Profile,Traveler Buying Style Profile,Traveler Argumentation Profile,Travel Agent Argumentation Profile
676,6,0,"Look, I appreciate the offer of a celebratory package, but I'm really looking for a more relaxed and budget-friendly trip.  I'm not interested in the extra frills and expenses that come with a celebratory package.  I just want to enjoy the destination at my own pace and without the pressure of a special occasion.",Disagree_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,7,1,"To make this trip truly special, I'd recommend adding a celebratory package with [mention specific celebratory elements, e.g., champagne, cake, special dinner]. We can also adjust the itinerary by removing the photography tour, as that can be done independently.",Negotiate_Remove_Y_Add_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,8,0,I'm not interested in the celebratory packages included in this tour package. Could you please remove that option and adjust the price accordingly?,Negotiate_Remove_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,9,1,"Instead of the celebratory packages, I think we could really elevate this trip with some exciting entertainment shows and performances. It would add a whole new level of cultural immersion and unforgettable memories.",Negotiate_Remove_Y_Add_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,10,0,"Hi, I'm interested in this package. Could you tell me the current price?",Ask_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,11,1,"The current cost of the package comes to $51,614.  Let me see if there are any possible discounts or special offers we can apply to bring that down a bit.",Tell_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,12,0,I'm not really interested in the entertainment shows and performances included in the package. Would it be possible to remove that portion and adjust the price accordingly?,Negotiate_Remove_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,13,1,"To make your trip even more special, I'd like to suggest we swap the entertainment shows for some personalized merchandise, like a custom-designed souvenir or a local artisan craft. This way, you'll have a unique memory of your trip that you can treasure for years to come!",Negotiate_Remove_Y_Add_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,14,0,"Hi, I'm interested in the package. Could you tell me the current price?",Ask_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,15,1,"The total cost for this package comes out to $51,581.  That includes everything from flights and accommodations to tours and activities. Would you like to discuss any options for payment plans or if there are any parts of the package you'd like to adjust to potentially save some money?",Tell_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,16,0,"I appreciate the package you've put together, but unfortunately $51581 is way out of my budget.  Would you be willing to consider $21232.58?  I'm sure we can find a compromise that works for both of us.",Negotiate_Price_Decrease,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,17,1,"I appreciate you're looking for a great deal, and I want to make sure we find something that works for you. However, at $21,232.58, that price simply wouldn't cover the costs associated with this incredible package.  To ensure we can offer you all the amazing experiences and accommodations included, I'd like to propose $45,016.21. This would allow us to provide you with the best possible value and ensure a truly unforgettable trip.",Negotiate_Price_Increase,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,18,0,"I appreciate you putting this package together, but I'm a little concerned about the price of $45,016.21. Could we discuss what's included in that price and see if there are any adjustments we can make?  I'm not sure that figure is justifiable for the current itinerary.",Concern_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,19,1,"I appreciate you coming in with a price point, and $21,232.58 is a great starting point for discussion.  However, to give you the best possible experience with this incredible package, we need to consider a few factors that bring the price up a bit.  I'm proposing $40,952.73, which includes [briefly mention key inclusions like upgraded accommodations, special tours, etc. that justify the increase].  This price ensures you get the most out of your trip, and I believe it's still a fantastic value for everything included.",Negotiate_Price_Increase,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,20,0,"I appreciate you putting this package together, but I have to be honest, $40,952.73 seems quite high. Could we discuss ways to adjust the price? Maybe there are some options to make it more affordable, like exploring different accommodation choices or activities?",Concern_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,21,1,"To enhance your wellness experience, I'm suggesting we add a detoxification and mindfulness session to the package. To offset the cost, we can remove the personal assistance. What do you think?",Negotiate_Remove_Y_Add_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,22,0,I'm not interested in the detoxification and mindfulness session included in the package.  Would it be possible to remove that and adjust the price accordingly?,Negotiate_Remove_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,23,1,"To make your trip even more special, I'd love to include some personalized merchandise for you.  We could also consider swapping the detox and mindfulness session for something else that better suits your interests. Would you be open to discussing those options?",Negotiate_Remove_Y_Add_X,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
676,24,0,"Hi, I'm interested in this package. Could you tell me the current price?",Ask_Price,Shopping Shark,Quality-concerned,Disagreeable,Argumentative
1028,1,1,"Welcome! I'm so glad you're here.  What kind of adventure are you dreaming of?  Are you looking for a relaxing beach getaway, an action-packed city exploration, or something completely unique? Tell me about your ideal vacation and I can help you find the perfect tour package.",Greet_Ask,Thrill Seeker,Budget-&-Quality-concerned,Disagreeable,Argumentative
1028,2,0,"I'm looking for a tour package that gets my adrenaline pumping! I want to experience something truly thrilling, something that pushes me to my limits.  Think bungee jumping, whitewater rafting, or maybe even a skydiving adventure.  I'm all about those emotional highs that come with taking risks and pushing my boundaries!",Tell_Preference,Thrill Seeker,Budget-&-Quality-concerned,Disagreeable,Argumentative
1028,3,1,"For the ultimate adventure, I recommend our 'Thrill Seeker' package!  It's priced at $53,462 and includes a cozy cottage stay, fine dining experiences, and private standard transportation.  But that's just the start! You'll also enjoy an adventure concierge to help plan your activities, exciting outdoor excursions, and a photography tour to capture those incredible memories.  Are you ready to embark on an unforgettable journey?",Inform,Thrill Seeker,Budget-&-Quality-concerned,Disagreeable,Argumentative
